contract_id,contract_date,contract_status,area_name,property_type,rooms,size_sqft,annual_rent_aed,contract_duration_months,tenant_type
RN5000283,2024-09-09,New,Business Bay,Office,,2047.6,215383.0,12,Individual
RN5000284,2024-09-09,Renewal,Al Barsha,Townhouse,2.0,4367.0,290046.0,36,Individual
RN5000285,2024-09-09,New,Mirdif,Apartment,1.0,1422.3,81838.0,12,Individual
RN5000286,2024-09-09,Renewal,Mirdif,Villa,2.0,3690.5,216804.0,12,Individual
RN5000287,2024-09-09,New,DIFC,Apartment,1.0,1175.3,173493.0,12,Individual
RN5000288,2024-09-09,New,Dubai Silicon Oasis,Apartment,0.0,754.0,46170.0,12,Individual
RN5000289,2024-09-09,New,Dubai Hills Estate,Apartment,4.0,1847.4,191754.0,12,Individual
RN5000290,2024-09-09,Renewal,Dubai Sports City,Office,,3366.8,224216.0,24,Individual
RN5000291,2024-09-09,Renewal,Dubai Silicon Oasis,Apartment,4.0,753.1,46353.0,12,Company
RN5000292,2024-09-09,New,Arabian Ranches,Office,,3580.5,335186.0,12,Individual
RN5000293,2024-09-09,New,DIFC,Apartment,1.0,578.1,76573.0,12,Company
RN5000294,2024-09-09,Renewal,Deira,Apartment,2.0,1884.2,101512.0,12,Individual
RN5000295,2024-09-09,New,Mirdif,Apartment,2.0,2119.8,140848.0,12,Individual
RN5000296,2024-09-09,New,DIFC,Apartment,3.0,590.4,99617.0,12,Individual
RN5000297,2024-09-09,Renewal,Downtown Dubai,Apartment,1.0,1472.1,240177.0,12,Individual
RN5000298,2024-09-09,New,Dubai Silicon Oasis,Apartment,0.0,1088.1,64452.0,12,Individual
RN5000299,2024-09-09,Renewal,Deira,Apartment,3.0,1598.8,98400.0,12,Individual
RN5000300,2024-09-09,New,Al Barsha,Villa,2.0,4760.4,329070.0,12,Individual
RN5000301,2024-09-09,New,Dubai Marina,Villa,1.0,5895.7,696450.0,12,Individual
RN5000302,2024-09-09,New,Dubai Marina,Apartment,4.0,1931.6,249298.0,12,Individual
RN5000303,2024-09-09,New,Business Bay,Apartment,3.0,2135.3,260107.0,12,Individual
RN5000304,2024-09-09,New,Deira,Apartment,1.0,1327.8,77231.0,12,Individual
RN5000305,2024-09-09,New,Jumeirah Village Circle,Apartment,4.0,465.3,34569.0,12,Individual
RN5000306,2024-09-09,Renewal,Dubai Sports City,Townhouse,2.0,3784.0,252427.0,12,Company
RN5000307,2024-09-09,Renewal,Jumeirah Village Circle,Apartment,1.0,491.1,32645.0,12,Company
RN5000308,2024-09-09,Renewal,Palm Jumeirah,Townhouse,2.0,4053.7,699737.0,12,Individual
RN5000309,2024-09-09,New,Dubai Marina,Apartment,4.0,1300.7,151312.0,12,Company
RN5000310,2024-09-09,New,Dubai Hills Estate,Office,,413.9,44107.0,12,Individual
RN5000311,2024-09-09,New,Jumeirah Village Circle,Apartment,1.0,678.6,51853.0,24,Individual
RN5000312,2024-09-09,Renewal,Downtown Dubai,Apartment,2.0,516.2,79871.0,36,Company
RN5000313,2024-09-09,New,Al Furjan,Apartment,0.0,535.4,38422.0,12,Individual
RN5000314,2024-09-09,Renewal,Al Furjan,Apartment,1.0,1275.0,83714.0,24,Company
RN5000315,2024-09-09,Renewal,Al Furjan,Apartment,2.0,907.4,49900.0,12,Individual
RN5000316,2024-09-09,Renewal,Downtown Dubai,Apartment,2.0,1577.2,232350.0,12,Individual
RN5000317,2024-09-09,New,Downtown Dubai,Apartment,1.0,1805.6,248995.0,12,Company
RN5000318,2024-09-09,Renewal,Dubai Hills Estate,Villa,2.0,4202.2,437149.0,12,Individual
RN5000319,2024-09-09,New,Al Barsha,Apartment,2.0,1429.2,112917.0,12,Individual
RN5000320,2024-09-09,Renewal,Arabian Ranches,Apartment,0.0,2133.7,188779.0,12,Company
RN5000321,2024-09-09,Renewal,Dubai Marina,Apartment,1.0,1802.6,194527.0,12,Individual
RN5000322,2024-09-09,New,Downtown Dubai,Apartment,2.0,673.7,90555.0,24,Individual
RN5000323,2024-09-09,New,DIFC,Apartment,0.0,556.6,64239.0,12,Individual
RN5000324,2024-09-09,Renewal,Dubai Silicon Oasis,Apartment,1.0,681.9,38391.0,24,Company
RN5000325,2024-09-09,Renewal,Dubai Sports City,Apartment,4.0,1918.0,110469.0,12,Individual
RN5000326,2024-09-09,New,Al Barsha,Apartment,2.0,2001.9,142477.0,24,Company
RN5000327,2024-09-09,New,Downtown Dubai,Apartment,1.0,1779.3,264892.0,12,Individual
RN5000328,2024-09-09,Renewal,Dubai Hills Estate,Apartment,3.0,1443.6,134526.0,12,Individual
RN5000329,2024-09-09,New,Jumeirah Lake Towers,Apartment,2.0,1144.7,124662.0,12,Individual
RN5000330,2024-09-09,New,Business Bay,Villa,1.0,5871.9,501529.0,12,Company
RN5000331,2024-09-09,Renewal,Business Bay,Apartment,3.0,892.6,84841.0,24,Individual
RN5000332,2024-09-09,Renewal,Palm Jumeirah,Apartment,4.0,845.8,171957.0,12,Company
RN5000333,2024-09-09,Renewal,Jumeirah Lake Towers,Apartment,1.0,551.1,53815.0,12,Individual
RN5000334,2024-09-09,New,Dubai Silicon Oasis,Townhouse,2.0,3215.0,207547.0,12,Company
RN5000335,2024-09-09,New,Dubai Hills Estate,Apartment,0.0,2098.1,215427.0,36,Company
RN5000336,2024-09-09,New,Dubai Marina,Apartment,0.0,499.4,57611.0,12,Company
RN5000337,2024-09-09,Renewal,Dubai Sports City,Villa,3.0,3661.4,265573.0,12,Individual
RN5000338,2024-09-09,Renewal,Palm Jumeirah,Office,,1992.2,332912.0,24,Individual
RN5000339,2024-09-09,Renewal,Arabian Ranches,Apartment,2.0,1114.1,103397.0,12,Individual
RN5000340,2024-09-09,New,Dubai Silicon Oasis,Apartment,2.0,1783.5,110788.0,12,Company
RN5000341,2024-09-09,Renewal,Al Furjan,Apartment,1.0,1284.5,81848.0,24,Individual
RN5000342,2024-09-09,New,Arabian Ranches,Apartment,0.0,1374.0,113267.0,12,Individual
RN5000343,2024-09-09,Renewal,Dubai Marina,Office,,3827.8,447899.0,12,Individual
RN5000344,2024-09-09,New,Mirdif,Apartment,0.0,1140.8,65518.0,12,Individual
RN5000345,2024-09-09,Renewal,Palm Jumeirah,Villa,2.0,2994.7,525458.0,12,Individual
RN5000346,2024-09-09,Renewal,Dubai Hills Estate,Office,,592.3,52511.0,12,Individual
RN5000347,2024-09-09,New,Mirdif,Apartment,3.0,1127.1,61158.0,24,Company
RN5000348,2024-09-09,Renewal,Dubai Marina,Office,,1409.1,159750.0,24,Individual
RN5000349,2024-09-09,New,Downtown Dubai,Townhouse,2.0,2508.7,362937.0,24,Company
RN5000350,2024-09-09,New,Mirdif,Apartment,2.0,1769.9,111792.0,12,Company
RN5000351,2024-09-09,New,Dubai Hills Estate,Apartment,1.0,1458.4,149698.0,12,Individual
RN5000352,2024-09-09,New,Dubai Hills Estate,Apartment,2.0,1034.7,118796.0,12,Individual
RN5000353,2024-09-09,New,Downtown Dubai,Apartment,4.0,1354.4,165264.0,12,Individual
RN5000354,2024-09-09,Renewal,Al Barsha,Apartment,0.0,1345.6,108454.0,24,Individual
RN5000355,2024-09-09,New,Dubai Hills Estate,Townhouse,1.0,3660.7,343912.0,24,Individual
RN5000356,2024-09-09,New,Al Furjan,Townhouse,1.0,3657.2,257742.0,12,Individual
RN5000357,2024-09-09,New,Dubai Silicon Oasis,Office,,1170.0,77186.0,12,Company
RN5000358,2024-09-09,Renewal,Deira,Apartment,3.0,2016.0,108760.0,24,Individual
RN5000359,2024-09-09,New,Dubai Silicon Oasis,Apartment,1.0,1944.1,129833.0,12,Company
RN5000360,2024-09-09,Renewal,Dubai Silicon Oasis,Villa,0.0,4229.3,228589.0,12,Company
RN5000361,2024-09-09,New,Mirdif,Apartment,1.0,1982.7,123841.0,12,Company
RN5000362,2024-09-09,New,Dubai Hills Estate,Villa,2.0,3522.2,382611.0,36,Individual
RN5000363,2024-09-09,New,Al Barsha,Apartment,2.0,1093.6,73518.0,12,Individual
RN5000364,2024-09-09,New,Downtown Dubai,Apartment,2.0,2051.5,291446.0,36,Individual
RN5000365,2024-09-09,New,Al Furjan,Apartment,1.0,1277.3,91231.0,24,Individual
RN5000366,2024-09-09,Renewal,Palm Jumeirah,Apartment,1.0,614.9,108929.0,12,Individual
RN5000367,2024-09-09,New,Deira,Apartment,0.0,2140.2,121339.0,12,Individual
RN5000368,2024-09-09,New,Business Bay,Apartment,2.0,1631.4,178360.0,12,Individual
RN5000369,2024-09-10,New,Al Furjan,Office,,4878.0,334919.0,24,Company
RN5000370,2024-09-10,New,Palm Jumeirah,Apartment,3.0,1304.2,186829.0,12,Individual
RN5000371,2024-09-10,New,Jumeirah Lake Towers,Apartment,1.0,1954.8,188787.0,12,Individual
RN5000372,2024-09-10,New,Deira,Townhouse,1.0,4062.5,216440.0,12,Individual
RN5000373,2024-09-10,New,DIFC,Townhouse,3.0,2771.2,381519.0,12,Individual
RN5000374,2024-09-10,New,Al Furjan,Apartment,2.0,2163.8,138168.0,12,Individual
RN5000375,2024-09-10,Renewal,Jumeirah Village Circle,Apartment,1.0,1456.7,104279.0,12,Individual
RN5000376,2024-09-10,New,Mirdif,Apartment,0.0,2038.1,134537.0,24,Individual
RN5000377,2024-09-10,New,Al Furjan,Office,,2266.9,181142.0,12,Individual
RN5000378,2024-09-10,Renewal,Mirdif,Apartment,1.0,761.7,54442.0,12,Individual
RN5000379,2024-09-10,New,Dubai Marina,Apartment,0.0,1231.6,141043.0,36,Individual
RN5000380,2024-09-10,New,Dubai Silicon Oasis,Apartment,0.0,1361.2,85953.0,12,Individual
RN5000381,2024-09-10,New,Palm Jumeirah,Villa,1.0,5074.3,1039472.0,12,Individual
RN5000382,2024-09-10,New,Palm Jumeirah,Apartment,3.0,1012.9,209845.0,12,Individual
RN5000383,2024-09-10,Renewal,Downtown Dubai,Villa,1.0,3468.5,415194.0,12,Company
RN5000384,2024-09-10,New,Mirdif,Villa,4.0,2778.4,166202.0,36,Individual
RN5000385,2024-09-10,New,Deira,Apartment,0.0,2152.0,120803.0,12,Individual
RN5000386,2024-09-10,New,Jumeirah Lake Towers,Office,,2716.1,281039.0,12,Individual
RN5000387,2024-09-10,New,Jumeirah Lake Towers,Villa,0.0,3116.5,274931.0,12,Individual
RN5000388,2024-09-10,New,Downtown Dubai,Apartment,1.0,1445.8,202402.0,12,Individual
RN5000389,2024-09-10,Renewal,Al Barsha,Apartment,3.0,1222.4,98507.0,12,Individual
RN5000390,2024-09-10,New,Downtown Dubai,Apartment,2.0,1758.8,271393.0,12,Company
RN5000391,2024-09-10,Renewal,Jumeirah Village Circle,Townhouse,1.0,4468.5,333806.0,12,Individual
RN5000392,2024-09-10,New,Dubai Silicon Oasis,Villa,0.0,2728.9,161681.0,36,Individual
RN5000393,2024-09-10,New,Mirdif,Office,,4832.5,309810.0,12,Company
RN5000394,2024-09-10,New,Dubai Marina,Apartment,1.0,1359.9,173067.0,12,Individual
RN5000395,2024-09-10,New,Dubai Hills Estate,Apartment,1.0,1761.7,168956.0,12,Individual
RN5000396,2024-09-10,New,Business Bay,Apartment,2.0,1267.2,133018.0,12,Individual
RN5000397,2024-09-10,New,Al Furjan,Apartment,2.0,876.4,58444.0,12,Individual
RN5000398,2024-09-10,New,Jumeirah Lake Towers,Office,,1450.4,136661.0,12,Individual
RN5000399,2024-09-10,Renewal,Jumeirah Village Circle,Apartment,2.0,1537.1,108519.0,12,Individual
RN5000400,2024-09-10,New,Dubai Silicon Oasis,Apartment,1.0,966.2,47479.0,12,Individual
RN5000401,2024-09-10,New,Downtown Dubai,Apartment,2.0,2105.4,279091.0,12,Individual
RN5000402,2024-09-10,New,Dubai Marina,Office,,2522.1,296932.0,12,Individual
RN5000403,2024-09-10,New,Dubai Marina,Apartment,2.0,1037.0,125417.0,12,Individual
RN5000404,2024-09-10,New,Dubai Marina,Apartment,4.0,1928.8,226706.0,12,Individual
RN5000405,2024-09-10,Renewal,Jumeirah Lake Towers,Apartment,2.0,2022.8,174370.0,12,Individual
RN5000406,2024-09-10,Renewal,Al Furjan,Apartment,4.0,2072.1,146016.0,12,Individual
RN5000407,2024-09-10,New,Dubai Hills Estate,Apartment,1.0,2032.1,212961.0,12,Individual
RN5000408,2024-09-10,Renewal,Al Furjan,Apartment,2.0,2034.9,155169.0,24,Individual
RN5000409,2024-09-10,Renewal,Business Bay,Apartment,1.0,643.1,66849.0,12,Individual
RN5000410,2024-09-10,Renewal,Deira,Apartment,2.0,578.6,33813.0,24,Individual
RN5000411,2024-09-10,Renewal,Al Barsha,Apartment,2.0,1268.5,93631.0,12,Individual
RN5000412,2024-09-10,New,Jumeirah Lake Towers,Apartment,4.0,2074.2,165979.0,24,Individual
RN5000413,2024-09-10,Renewal,Arabian Ranches,Apartment,1.0,1366.1,142211.0,12,Company
RN5000414,2024-09-10,New,Business Bay,Townhouse,4.0,4061.4,370450.0,12,Individual
RN5000415,2024-09-10,Renewal,Dubai Silicon Oasis,Apartment,1.0,983.1,60315.0,12,Individual
RN5000416,2024-09-10,New,Dubai Sports City,Apartment,2.0,1943.6,120758.0,12,Individual
RN5000417,2024-09-10,New,Dubai Sports City,Apartment,1.0,711.9,50989.0,12,Individual
RN5000418,2024-09-10,New,Al Barsha,Villa,2.0,4449.0,308563.0,12,Individual
RN5000419,2024-09-10,Renewal,Downtown Dubai,Apartment,0.0,545.6,97184.0,12,Individual
RN5000420,2024-09-10,New,Arabian Ranches,Apartment,2.0,1775.2,176338.0,12,Individual
RN5000421,2024-09-10,Renewal,Jumeirah Lake Towers,Office,,2243.3,197531.0,12,Individual
RN5000422,2024-09-10,Renewal,Al Furjan,Townhouse,2.0,1830.6,115133.0,24,Individual
RN5000423,2024-09-10,New,Dubai Silicon Oasis,Apartment,1.0,1437.6,77540.0,12,Individual
RN5000424,2024-09-10,New,Jumeirah Village Circle,Apartment,2.0,805.1,56994.0,24,Company
RN5000425,2024-09-10,New,Business Bay,Apartment,1.0,1644.1,193665.0,12,Individual
RN5000426,2024-09-10,New,Deira,Apartment,0.0,1452.7,76680.0,12,Company
RN5000427,2024-09-10,New,Jumeirah Village Circle,Apartment,4.0,2175.7,143418.0,24,Individual
RN5000428,2024-09-10,Renewal,Arabian Ranches,Villa,1.0,3017.7,243010.0,12,Individual
RN5000429,2024-09-10,Renewal,DIFC,Villa,1.0,3801.8,531720.0,12,Company
RN5000430,2024-09-10,New,Dubai Hills Estate,Apartment,3.0,1644.6,158297.0,12,Individual
RN5000431,2024-09-10,Renewal,Dubai Marina,Apartment,1.0,1639.5,194073.0,12,Individual
RN5000432,2024-09-10,New,Palm Jumeirah,Apartment,2.0,1512.6,312643.0,36,Individual
RN5000433,2024-09-10,Renewal,Jumeirah Lake Towers,Apartment,2.0,475.3,41992.0,12,Individual
RN5000434,2024-09-10,New,Dubai Silicon Oasis,Apartment,2.0,1325.5,76671.0,12,Individual
RN5000435,2024-09-10,New,Jumeirah Lake Towers,Apartment,4.0,697.3,75131.0,36,Individual
RN5000436,2024-09-10,Renewal,Mirdif,Apartment,1.0,1855.7,116615.0,12,Individual
RN5000437,2024-09-10,New,Jumeirah Village Circle,Apartment,2.0,1456.1,103748.0,12,Individual
RN5000438,2024-09-10,Renewal,Al Barsha,Apartment,0.0,777.4,50282.0,36,Individual
RN5000439,2024-09-10,Renewal,Dubai Sports City,Townhouse,1.0,3936.1,268605.0,12,Individual
RN5000440,2024-09-10,New,Dubai Hills Estate,Townhouse,2.0,1908.9,177307.0,12,Company
RN5000441,2024-09-10,New,Dubai Hills Estate,Apartment,1.0,1167.0,117959.0,12,Individual
RN5000442,2024-09-10,Renewal,Arabian Ranches,Villa,2.0,5181.8,414909.0,24,Individual
RN5000443,2024-09-10,New,Dubai Hills Estate,Apartment,0.0,1831.5,202374.0,12,Company
RN5000444,2024-09-10,New,Arabian Ranches,Apartment,1.0,1879.4,193477.0,12,Individual
RN5000445,2024-09-10,New,Dubai Silicon Oasis,Apartment,2.0,1495.2,86051.0,24,Individual
RN5000446,2024-09-10,New,Jumeirah Village Circle,Apartment,4.0,2058.7,151652.0,12,Individual
RN5000447,2024-09-10,New,DIFC,Apartment,2.0,2011.2,347526.0,12,Individual
RN5000448,2024-09-10,New,Dubai Hills Estate,Apartment,2.0,999.9,101559.0,12,Individual
RN5000449,2024-09-10,New,Dubai Sports City,Villa,2.0,5970.4,355169.0,12,Individual
RN5000450,2024-09-10,New,Downtown Dubai,Townhouse,3.0,2809.1,435192.0,12,Company
RN5000451,2024-09-10,New,Jumeirah Lake Towers,Villa,1.0,3987.9,413676.0,12,Individual
RN5000452,2024-09-10,Renewal,Business Bay,Apartment,0.0,829.9,78249.0,24,Individual
RN5000453,2024-09-10,Renewal,DIFC,Apartment,1.0,2055.9,253852.0,12,Individual
RN5000454,2024-09-10,New,Dubai Silicon Oasis,Apartment,1.0,1536.6,92059.0,36,Individual
RN5000455,2024-09-10,Renewal,Dubai Hills Estate,Apartment,1.0,1056.2,106406.0,24,Individual
RN5000456,2024-09-10,Renewal,Palm Jumeirah,Apartment,1.0,1556.3,265548.0,12,Individual
RN5000457,2024-09-10,New,Arabian Ranches,Apartment,2.0,1978.5,194533.0,12,Individual
RN5000458,2024-09-10,New,Dubai Hills Estate,Office,,3853.2,377608.0,36,Individual
RN5000459,2024-09-10,New,Jumeirah Village Circle,Apartment,2.0,1217.3,90424.0,12,Individual
RN5000460,2024-09-10,Renewal,DIFC,Apartment,4.0,626.6,85257.0,12,Individual
RN5000461,2024-09-10,New,Deira,Villa,2.0,3480.3,176523.0,36,Individual
RN5000462,2024-09-10,Renewal,Downtown Dubai,Apartment,2.0,1705.0,150126.0,12,Individual
RN5000463,2024-09-10,Renewal,Palm Jumeirah,Apartment,0.0,891.1,157155.0,12,Individual
RN5000464,2024-09-10,Renewal,Deira,Apartment,3.0,1777.1,97888.0,12,Individual
RN5000465,2024-09-10,New,Jumeirah Village Circle,Villa,0.0,3256.9,252045.0,12,Individual
RN5000466,2024-09-10,New,Jumeirah Lake Towers,Apartment,1.0,1933.4,177375.0,12,Individual
RN5000467,2024-09-10,Renewal,Jumeirah Lake Towers,Villa,1.0,4936.3,425710.0,12,Individual
RN5000468,2024-09-10,Renewal,Dubai Silicon Oasis,Apartment,1.0,1497.5,77741.0,12,Individual
RN5000469,2024-09-10,Renewal,Palm Jumeirah,Apartment,1.0,1274.5,208296.0,12,Individual
RN5000470,2024-09-10,New,Deira,Apartment,1.0,1575.7,89276.0,12,Individual
RN5000471,2024-09-10,New,Arabian Ranches,Villa,2.0,5965.5,518199.0,12,Individual
RN5000472,2024-09-10,New,DIFC,Apartment,2.0,1466.1,210459.0,12,Company
RN5000473,2024-09-10,New,Jumeirah Lake Towers,Villa,1.0,5043.7,494919.0,12,Individual
RN5000474,2024-09-10,Renewal,Palm Jumeirah,Apartment,3.0,561.8,109195.0,12,Individual
RN5000475,2024-09-10,Renewal,Jumeirah Lake Towers,Apartment,2.0,2066.0,192009.0,12,Company
RN5000476,2024-09-10,Renewal,Mirdif,Apartment,2.0,498.2,24356.0,12,Individual
RN5000477,2024-09-10,New,Arabian Ranches,Villa,0.0,4716.3,408057.0,12,Individual
RN5000478,2024-09-10,Renewal,Arabian Ranches,Apartment,1.0,2094.2,199954.0,12,Individual
RN5000479,2024-09-10,New,Dubai Marina,Apartment,1.0,1749.3,215556.0,12,Individual
RN5000480,2024-09-10,New,Business Bay,Apartment,2.0,1972.3,192386.0,12,Individual
RN5000481,2024-09-10,New,Dubai Hills Estate,Apartment,1.0,716.4,72342.0,24,Individual
RN5000482,2024-09-10,New,Jumeirah Village Circle,Apartment,4.0,1557.5,98300.0,12,Company
RN5000483,2024-09-10,New,Al Barsha,Townhouse,2.0,3267.5,244417.0,12,Individual
RN5000484,2024-09-11,New,Mirdif,Apartment,3.0,2021.3,145831.0,12,Individual
RN5000485,2024-09-11,New,Al Furjan,Apartment,2.0,1183.5,93149.0,12,Individual
RN5000486,2024-09-11,New,Dubai Marina,Apartment,1.0,573.4,62753.0,24,Company
RN5000487,2024-09-11,Renewal,Downtown Dubai,Villa,0.0,4007.7,436914.0,24,Individual
RN5000488,2024-09-11,Renewal,Al Barsha,Office,,4459.1,299729.0,12,Individual
RN5000489,2024-09-11,Renewal,Dubai Marina,Villa,0.0,4052.5,464576.0,12,Individual
RN5000490,2024-09-11,Renewal,Palm Jumeirah,Villa,3.0,5241.3,672167.0,12,Company
RN5000491,2024-09-11,Renewal,Dubai Sports City,Office,,3890.5,289960.0,12,Individual
RN5000492,2024-09-11,New,Dubai Sports City,Townhouse,4.0,3668.6,220481.0,12,Individual
RN5000493,2024-09-11,New,Al Furjan,Office,,4205.2,310984.0,12,Individual
RN5000494,2024-09-11,New,Al Barsha,Office,,4383.7,324934.0,24,Individual
RN5000495,2024-09-11,Renewal,Jumeirah Village Circle,Apartment,2.0,1537.4,114935.0,12,Individual
RN5000496,2024-09-11,Renewal,Dubai Sports City,Townhouse,3.0,4214.8,292253.0,12,Individual
RN5000497,2024-09-11,Renewal,Mirdif,Apartment,1.0,1533.3,86050.0,36,Individual
RN5000498,2024-09-11,New,Dubai Silicon Oasis,Townhouse,2.0,1867.6,111613.0,12,Individual
RN5000499,2024-09-11,New,Business Bay,Apartment,1.0,582.8,61456.0,12,Company
RN5000500,2024-09-11,New,DIFC,Villa,0.0,2778.3,412786.0,12,Individual
RN5000501,2024-09-11,Renewal,Dubai Hills Estate,Villa,2.0,5677.8,525074.0,12,Individual
RN5000502,2024-09-11,New,Downtown Dubai,Apartment,3.0,1654.8,208517.0,12,Individual
RN5000503,2024-09-11,New,Jumeirah Lake Towers,Villa,2.0,5497.0,563956.0,12,Company
RN5000504,2024-09-11,New,Mirdif,Townhouse,1.0,3839.8,248358.0,12,Individual
RN5000505,2024-09-11,Renewal,Business Bay,Apartment,2.0,1792.0,179182.0,12,Individual
RN5000506,2024-09-11,Renewal,Dubai Hills Estate,Apartment,0.0,1590.9,188917.0,12,Individual
RN5000507,2024-09-11,New,Palm Jumeirah,Apartment,1.0,1978.7,399055.0,12,Individual
RN5000508,2024-09-11,New,Arabian Ranches,Apartment,2.0,1041.5,99811.0,12,Individual
RN5000509,2024-09-11,Renewal,Palm Jumeirah,Apartment,1.0,2001.0,314423.0,24,Individual
RN5000510,2024-09-11,New,Arabian Ranches,Office,,1593.1,140152.0,12,Individual
RN5000511,2024-09-11,New,Al Barsha,Apartment,0.0,1105.7,83265.0,24,Company
RN5000512,2024-09-11,New,Dubai Marina,Apartment,2.0,931.4,105282.0,24,Individual
RN5000513,2024-09-11,Renewal,Dubai Marina,Apartment,1.0,1473.2,203028.0,12,Company
RN5000514,2024-09-11,Renewal,Dubai Marina,Office,,4558.8,529213.0,12,Individual
RN5000515,2024-09-11,New,Al Barsha,Apartment,0.0,1251.8,85060.0,12,Individual
RN5000516,2024-09-11,Renewal,Deira,Apartment,4.0,580.9,38599.0,12,Individual
RN5000517,2024-09-11,New,Arabian Ranches,Apartment,0.0,1285.1,126362.0,36,Individual
RN5000518,2024-09-11,New,Dubai Marina,Apartment,0.0,1047.3,126944.0,12,Individual
RN5000519,2024-09-11,Renewal,Dubai Hills Estate,Apartment,1.0,1923.8,234354.0,12,Individual
RN5000520,2024-09-11,Renewal,Al Barsha,Apartment,2.0,1265.5,89071.0,24,Individual
RN5000521,2024-09-11,New,Al Furjan,Apartment,1.0,1263.4,96365.0,12,Individual
RN5000522,2024-09-11,New,DIFC,Apartment,3.0,901.0,154494.0,12,Company
RN5000523,2024-09-11,Renewal,Downtown Dubai,Townhouse,3.0,2260.4,350819.0,12,Individual
RN5000524,2024-09-11,Renewal,Al Furjan,Apartment,1.0,1441.3,113750.0,12,Individual
RN5000525,2024-09-11,Renewal,Downtown Dubai,Apartment,1.0,1504.9,221765.0,12,Individual
RN5000526,2024-09-11,New,Business Bay,Apartment,2.0,749.2,68636.0,12,Individual
RN5000527,2024-09-11,New,Downtown Dubai,Apartment,0.0,1610.9,228289.0,24,Individual
RN5000528,2024-09-11,Renewal,Mirdif,Office,,4990.5,292718.0,12,Individual
RN5000529,2024-09-11,New,Downtown Dubai,Apartment,2.0,1740.7,240130.0,24,Individual
RN5000530,2024-09-11,Renewal,Mirdif,Apartment,2.0,2113.0,127530.0,12,Individual
RN5000531,2024-09-11,Renewal,Al Barsha,Apartment,2.0,1141.5,86346.0,12,Individual
RN5000532,2024-09-11,New,Business Bay,Apartment,2.0,1924.9,192370.0,24,Individual
RN5000533,2024-09-11,Renewal,Mirdif,Apartment,3.0,605.9,35210.0,24,Individual
RN5000534,2024-09-11,New,Downtown Dubai,Apartment,0.0,906.3,112892.0,12,Individual
RN5000535,2024-09-11,New,Al Furjan,Apartment,1.0,843.2,64934.0,12,Individual
RN5000536,2024-09-11,New,Business Bay,Apartment,0.0,1586.9,149126.0,12,Individual
RN5000537,2024-09-11,New,Al Furjan,Apartment,3.0,2193.6,172490.0,12,Individual
RN5000538,2024-09-11,New,Deira,Apartment,1.0,1418.6,81192.0,12,Individual
RN5000539,2024-09-11,New,Palm Jumeirah,Apartment,1.0,1267.3,212918.0,12,Company
RN5000540,2024-09-11,New,Palm Jumeirah,Townhouse,0.0,1928.2,326852.0,12,Individual
RN5000541,2024-09-11,New,Jumeirah Village Circle,Apartment,1.0,2011.1,133284.0,12,Individual
RN5000542,2024-09-11,New,Mirdif,Apartment,0.0,1686.8,90957.0,12,Individual
RN5000543,2024-09-11,New,Dubai Hills Estate,Apartment,3.0,1117.0,119582.0,24,Individual
