transaction_id,transaction_date,procedure_type,registration_type,area_name,property_type,rooms,size_sqft,price_per_sqft_aed,transaction_value_aed,developer_name
TX1000227,2024-09-11,Sale,Off-Plan Property,Downtown Dubai,Apartment,3.0,1039.5,2581.6,2683595.0,Danube Properties
TX1000228,2024-09-11,Sale,Off-Plan Property,Palm Jumeirah,Apartment,2.0,492.8,2204.2,1086197.0,Damac Properties
TX1000229,2024-09-11,Sale,Existing Property,Deira,Villa,1.0,5721.4,802.1,4589043.0,
TX1000230,2024-09-11,Sale,Existing Property,Downtown Dubai,Apartment,2.0,1963.9,2492.4,4894834.0,
TX1000231,2024-09-11,Sale,Off-Plan Property,Dubai Hills Estate,Villa,1.0,8643.5,1509.2,13044712.0,Binghatti Developers
TX1000232,2024-09-11,Sale,Off-Plan Property,Business Bay,Apartment,2.0,1966.6,1309.4,2575032.0,Ellington Properties
TX1000233,2024-09-11,Sale,Off-Plan Property,Dubai Sports City,Land,,12130.5,1090.3,13226172.0,Dubai Properties
TX1000234,2024-09-11,Sale,Off-Plan Property,Downtown Dubai,Apartment,2.0,497.6,1881.2,936046.0,Nakheel
TX1000235,2024-09-11,Sale,Off-Plan Property,Business Bay,Office,,3822.4,1505.8,5755870.0,Binghatti Developers
TX1000236,2024-09-11,Sale,Existing Property,Business Bay,Apartment,1.0,1236.7,1656.1,2048077.0,
TX1000237,2024-09-11,Mortgage,Existing Property,Business Bay,Apartment,1.0,2004.1,1481.0,2968095.0,
TX1000238,2024-09-11,Mortgage,Existing Property,Deira,Office,,3061.6,842.4,2579077.0,
TX1000239,2024-09-12,Sale,Off-Plan Property,Al Furjan,Apartment,3.0,1036.3,944.8,979102.0,Danube Properties
TX1000240,2024-09-12,Mortgage,Existing Property,Business Bay,Apartment,3.0,1231.2,1351.9,1664390.0,
TX1000241,2024-09-12,Sale,Existing Property,Jumeirah Village Circle,Villa,2.0,3253.3,1068.9,3477350.0,
TX1000242,2024-09-12,Mortgage,Off-Plan Property,Palm Jumeirah,Office,,1051.5,2882.6,3031131.0,Danube Properties
TX1000243,2024-09-12,Mortgage,Existing Property,Dubai Marina,Apartment,1.0,532.9,1966.4,1047875.0,
TX1000244,2024-09-12,Gift,Existing Property,Dubai Marina,Apartment,2.0,1221.9,2115.0,2584347.0,
TX1000245,2024-09-12,Sale,Existing Property,Business Bay,Apartment,2.0,939.4,1624.2,1525722.0,
TX1000246,2024-09-12,Sale,Off-Plan Property,Dubai Marina,Apartment,0.0,1104.0,1821.5,2010977.0,Binghatti Developers
TX1000247,2024-09-12,Sale,Off-Plan Property,Dubai Hills Estate,Villa,3.0,4113.9,1624.4,6682495.0,Binghatti Developers
TX1000248,2024-09-12,Sale,Off-Plan Property,Dubai Marina,Villa,0.0,4955.9,1702.0,8434933.0,Damac Properties
TX1000249,2024-09-12,Sale,Off-Plan Property,Downtown Dubai,Villa,1.0,5848.4,1924.4,11254755.0,Danube Properties
TX1000250,2024-09-12,Gift,Existing Property,Mirdif,Apartment,0.0,1819.9,998.1,1816515.0,
TX1000251,2024-09-12,Gift,Existing Property,Dubai Marina,Villa,1.0,6408.9,1926.3,12345238.0,
TX1000252,2024-09-12,Sale,Existing Property,Dubai Marina,Villa,4.0,7619.1,1878.5,14312225.0,
TX1000253,2024-09-12,Sale,Existing Property,Downtown Dubai,Villa,2.0,8876.5,2240.7,19889232.0,
TX1000254,2024-09-12,Mortgage,Existing Property,Dubai Marina,Apartment,1.0,1407.2,1969.9,2772161.0,
TX1000255,2024-09-12,Mortgage,Existing Property,Al Barsha,Apartment,2.0,2178.4,1140.9,2485266.0,
TX1000256,2024-09-12,Sale,Existing Property,Al Furjan,Apartment,2.0,1924.6,1170.6,2252947.0,
TX1000257,2024-09-12,Sale,Off-Plan Property,Jumeirah Lake Towers,Apartment,1.0,2161.6,1405.4,3037990.0,Dubai Properties
TX1000258,2024-09-12,Mortgage,Existing Property,Deira,Apartment,2.0,2104.5,863.5,1817175.0,
TX1000259,2024-09-12,Sale,Existing Property,Dubai Marina,Apartment,4.0,608.7,2057.9,1252674.0,
TX1000260,2024-09-12,Sale,Off-Plan Property,Jumeirah Lake Towers,Townhouse,2.0,3156.5,1201.6,3792932.0,Meraas
TX1000261,2024-09-12,Gift,Off-Plan Property,Downtown Dubai,Apartment,4.0,1954.2,1660.1,3244055.0,Danube Properties
TX1000262,2024-09-12,Gift,Off-Plan Property,DIFC,Office,,2193.5,2349.3,5153141.0,Emaar Properties
TX1000263,2024-09-12,Mortgage,Off-Plan Property,Arabian Ranches,Apartment,2.0,776.3,1276.4,990942.0,Nakheel
TX1000264,2024-09-12,Mortgage,Off-Plan Property,Dubai Sports City,Townhouse,3.0,2340.5,834.4,1952942.0,Binghatti Developers
TX1000265,2024-09-12,Sale,Existing Property,Jumeirah Village Circle,Apartment,1.0,911.1,1148.6,1046466.0,
TX1000266,2024-09-12,Sale,Existing Property,DIFC,Apartment,2.0,1704.3,2285.8,3895781.0,
TX1000267,2024-09-12,Sale,Off-Plan Property,Arabian Ranches,Villa,4.0,8042.0,1312.0,10551530.0,Sobha Realty
TX1000268,2024-09-12,Sale,Existing Property,Al Barsha,Land,,6454.5,1240.0,8003826.0,
TX1000269,2024-09-12,Sale,Existing Property,Mirdif,Apartment,1.0,1315.6,1050.7,1382201.0,
TX1000270,2024-09-12,Sale,Existing Property,Dubai Silicon Oasis,Apartment,3.0,1757.4,905.7,1591740.0,
TX1000271,2024-09-12,Sale,Existing Property,Arabian Ranches,Villa,3.0,8589.9,1148.3,9863693.0,
TX1000272,2024-09-12,Mortgage,Existing Property,Arabian Ranches,Townhouse,1.0,3726.7,1199.2,4469097.0,
TX1000273,2024-09-12,Sale,Existing Property,Dubai Silicon Oasis,Apartment,2.0,735.0,932.2,685130.0,
TX1000274,2024-09-12,Sale,Off-Plan Property,Dubai Hills Estate,Apartment,4.0,761.3,1618.2,1231981.0,Dubai Properties
TX1000275,2024-09-12,Sale,Off-Plan Property,Business Bay,Apartment,1.0,913.0,1323.0,1207909.0,Binghatti Developers
TX1000276,2024-09-12,Sale,Existing Property,Al Barsha,Land,,5560.8,1158.2,6440673.0,
TX1000277,2024-09-12,Mortgage,Off-Plan Property,Dubai Marina,Apartment,1.0,787.6,1704.4,1342495.0,Nakheel
TX1000278,2024-09-12,Sale,Existing Property,Business Bay,Apartment,0.0,1023.9,1687.2,1727507.0,
TX1000279,2024-09-12,Sale,Off-Plan Property,Arabian Ranches,Land,,4627.5,1394.1,6451308.0,Azizi Developments
TX1000280,2024-09-12,Mortgage,Off-Plan Property,Jumeirah Lake Towers,Apartment,1.0,2074.9,1365.0,2832237.0,Azizi Developments
TX1000281,2024-09-12,Sale,Existing Property,Jumeirah Lake Towers,Apartment,3.0,1804.4,1537.4,2774114.0,
TX1000282,2024-09-12,Sale,Off-Plan Property,Palm Jumeirah,Apartment,3.0,2017.1,3492.1,7044098.0,Meraas
TX1000283,2024-09-12,Sale,Off-Plan Property,Arabian Ranches,Apartment,5.0,989.8,1111.7,1100381.0,Damac Properties
TX1000284,2024-09-12,Sale,Off-Plan Property,Business Bay,Apartment,0.0,1797.7,1164.7,2093727.0,Dubai Properties
TX1000285,2024-09-12,Sale,Off-Plan Property,Jumeirah Lake Towers,Apartment,4.0,1797.8,1308.9,2353116.0,Emaar Properties
TX1000286,2024-09-12,Sale,Off-Plan Property,Palm Jumeirah,Townhouse,0.0,2064.3,3006.9,6206999.0,Azizi Developments
TX1000287,2024-09-12,Sale,Existing Property,Jumeirah Lake Towers,Townhouse,2.0,3010.2,1538.0,4629806.0,
TX1000288,2024-09-12,Sale,Off-Plan Property,Al Furjan,Apartment,4.0,1193.9,981.2,1171523.0,Ellington Properties
TX1000289,2024-09-12,Sale,Off-Plan Property,Dubai Silicon Oasis,Apartment,2.0,1195.4,866.3,1035559.0,Sobha Realty
TX1000290,2024-09-12,Sale,Off-Plan Property,Jumeirah Village Circle,Apartment,2.0,900.4,912.0,821192.0,Sobha Realty
TX1000291,2024-09-12,Mortgage,Existing Property,Mirdif,Land,,9355.3,987.6,9239126.0,
TX1000292,2024-09-12,Sale,Off-Plan Property,Dubai Silicon Oasis,Apartment,3.0,1891.8,887.5,1679091.0,Dubai Properties
TX1000293,2024-09-12,Sale,Existing Property,DIFC,Villa,1.0,8789.4,2271.1,19961489.0,
TX1000294,2024-09-12,Sale,Off-Plan Property,Al Furjan,Apartment,2.0,1371.3,1142.7,1567059.0,Danube Properties
TX1000295,2024-09-12,Sale,Existing Property,Dubai Sports City,Villa,1.0,4212.4,968.2,4078606.0,
TX1000296,2024-09-12,Sale,Off-Plan Property,Dubai Marina,Apartment,2.0,1436.8,1467.6,2108580.0,Damac Properties
TX1000297,2024-09-12,Mortgage,Off-Plan Property,Dubai Sports City,Townhouse,1.0,4002.9,884.5,3540666.0,Nakheel
TX1000298,2024-09-13,Sale,Existing Property,Dubai Hills Estate,Land,,12951.9,1478.3,19146196.0,
TX1000299,2024-09-13,Sale,Off-Plan Property,Mirdif,Apartment,4.0,513.8,847.0,435159.0,Meraas
TX1000300,2024-09-13,Sale,Existing Property,Palm Jumeirah,Office,,3382.6,3485.5,11790141.0,
TX1000301,2024-09-13,Sale,Existing Property,Dubai Sports City,Apartment,3.0,779.2,872.8,680097.0,
TX1000302,2024-09-13,Sale,Existing Property,Palm Jumeirah,Land,,4656.7,2603.2,12122421.0,
TX1000303,2024-09-13,Mortgage,Off-Plan Property,Business Bay,Apartment,1.0,2004.1,1387.5,2780716.0,Danube Properties
TX1000304,2024-09-13,Mortgage,Existing Property,Palm Jumeirah,Apartment,2.0,2151.1,2740.5,5895228.0,
TX1000305,2024-09-13,Mortgage,Off-Plan Property,Jumeirah Village Circle,Land,,5999.2,943.7,5661697.0,Meraas
TX1000306,2024-09-13,Sale,Off-Plan Property,Dubai Marina,Land,,11470.3,1450.2,16634738.0,Emaar Properties
TX1000307,2024-09-13,Sale,Existing Property,Deira,Apartment,3.0,1726.6,772.1,1333035.0,
TX1000308,2024-09-13,Sale,Off-Plan Property,Dubai Hills Estate,Apartment,1.0,1275.4,1102.9,1406553.0,Ellington Properties
TX1000309,2024-09-13,Sale,Off-Plan Property,Dubai Silicon Oasis,Apartment,4.0,1363.0,855.0,1165388.0,Ellington Properties
TX1000310,2024-09-13,Sale,Existing Property,Al Barsha,Apartment,2.0,2191.3,1061.6,2326259.0,
TX1000311,2024-09-13,Sale,Existing Property,Arabian Ranches,Apartment,1.0,766.2,1469.4,1125932.0,
TX1000312,2024-09-13,Sale,Off-Plan Property,Al Barsha,Office,,1202.9,1031.0,1240113.0,Binghatti Developers
TX1000313,2024-09-13,Sale,Off-Plan Property,Business Bay,Apartment,2.0,2058.7,1450.8,2986802.0,Azizi Developments
TX1000314,2024-09-13,Sale,Existing Property,Dubai Silicon Oasis,Villa,5.0,3021.8,911.9,2755489.0,
TX1000315,2024-09-13,Sale,Existing Property,Dubai Marina,Apartment,2.0,815.7,2405.9,1962467.0,
TX1000316,2024-09-14,Mortgage,Existing Property,Business Bay,Townhouse,2.0,2089.7,1836.5,3837689.0,
TX1000317,2024-09-14,Sale,Off-Plan Property,Dubai Hills Estate,Apartment,1.0,567.9,1615.0,917156.0,Nakheel
TX1000318,2024-09-14,Sale,Off-Plan Property,Jumeirah Village Circle,Townhouse,3.0,3866.4,1179.5,4560321.0,Nakheel
TX1000319,2024-09-14,Sale,Existing Property,Al Furjan,Apartment,2.0,570.1,1025.2,584426.0,
TX1000320,2024-09-14,Sale,Off-Plan Property,Jumeirah Village Circle,Office,,3883.8,965.4,3749311.0,Meraas
TX1000321,2024-09-14,Sale,Existing Property,Business Bay,Office,,3096.4,1495.4,4630515.0,
TX1000322,2024-09-14,Sale,Off-Plan Property,Jumeirah Lake Towers,Apartment,3.0,1670.2,1289.7,2154167.0,Nakheel
TX1000323,2024-09-14,Sale,Off-Plan Property,Arabian Ranches,Apartment,1.0,1215.0,1368.1,1662248.0,Ellington Properties
TX1000324,2024-09-14,Sale,Existing Property,Dubai Marina,Apartment,2.0,804.2,1986.1,1597244.0,
TX1000325,2024-09-14,Sale,Existing Property,Dubai Silicon Oasis,Office,,3029.2,865.9,2623105.0,
TX1000326,2024-09-14,Sale,Off-Plan Property,Palm Jumeirah,Apartment,3.0,1157.5,2625.0,3038448.0,Binghatti Developers
TX1000327,2024-09-14,Sale,Off-Plan Property,Dubai Sports City,Apartment,2.0,1710.4,981.5,1678700.0,Meraas
TX1000328,2024-09-14,Sale,Existing Property,Al Furjan,Apartment,1.0,1390.6,1006.8,1400034.0,
TX1000329,2024-09-14,Mortgage,Existing Property,Dubai Hills Estate,Townhouse,4.0,2537.5,1630.9,4138495.0,
TX1000330,2024-09-14,Sale,Existing Property,Deira,Apartment,2.0,1638.3,782.6,1282219.0,
TX1000331,2024-09-14,Sale,Off-Plan Property,Deira,Apartment,2.0,838.0,709.8,594812.0,Dubai Properties
TX1000332,2024-09-14,Sale,Off-Plan Property,DIFC,Land,,9687.7,2126.3,20599149.0,Dubai Properties
TX1000333,2024-09-14,Mortgage,Off-Plan Property,Dubai Marina,Apartment,2.0,1962.2,1291.7,2534541.0,Damac Properties
TX1000334,2024-09-14,Sale,Off-Plan Property,Jumeirah Village Circle,Office,,631.7,930.0,587511.0,Meraas
TX1000335,2024-09-14,Sale,Off-Plan Property,Business Bay,Apartment,1.0,1103.4,1357.9,1498353.0,Binghatti Developers
TX1000336,2024-09-14,Sale,Off-Plan Property,Dubai Silicon Oasis,Apartment,2.0,635.1,941.9,598163.0,Dubai Properties
TX1000337,2024-09-15,Sale,Off-Plan Property,Deira,Office,,3568.3,807.7,2882152.0,Nakheel
TX1000338,2024-09-15,Gift,Existing Property,Dubai Marina,Apartment,2.0,1871.5,1649.2,3086480.0,
TX1000339,2024-09-15,Sale,Off-Plan Property,Dubai Sports City,Apartment,2.0,2011.8,1017.5,2047052.0,Meraas
TX1000340,2024-09-15,Sale,Off-Plan Property,DIFC,Apartment,1.0,2151.0,1910.5,4109485.0,Nakheel
TX1000341,2024-09-15,Mortgage,Existing Property,Dubai Sports City,Apartment,2.0,1956.0,919.4,1798301.0,
TX1000342,2024-09-15,Mortgage,Off-Plan Property,Mirdif,Apartment,2.0,2184.0,899.4,1964297.0,Damac Properties
TX1000343,2024-09-15,Sale,Existing Property,Business Bay,Apartment,2.0,1863.0,1393.4,2595950.0,
TX1000344,2024-09-15,Sale,Existing Property,Arabian Ranches,Apartment,3.0,743.9,1202.7,894653.0,
TX1000345,2024-09-15,Sale,Existing Property,Business Bay,Villa,4.0,3388.3,1520.3,5151273.0,
TX1000346,2024-09-15,Mortgage,Existing Property,Downtown Dubai,Office,,412.5,2168.8,894530.0,
TX1000347,2024-09-15,Sale,Existing Property,Mirdif,Apartment,1.0,1421.3,1075.2,1528193.0,
TX1000348,2024-09-15,Mortgage,Off-Plan Property,Dubai Sports City,Office,,2516.2,898.9,2261666.0,Emaar Properties
TX1000349,2024-09-15,Sale,Off-Plan Property,Dubai Sports City,Office,,3650.8,908.0,3314907.0,Sobha Realty
TX1000350,2024-09-15,Mortgage,Existing Property,Dubai Sports City,Office,,4284.3,1125.8,4823301.0,
TX1000351,2024-09-15,Sale,Existing Property,DIFC,Villa,3.0,7471.3,3021.0,22570477.0,
TX1000352,2024-09-15,Sale,Existing Property,Al Barsha,Villa,2.0,3840.8,1168.9,4489321.0,
TX1000353,2024-09-15,Sale,Existing Property,Mirdif,Villa,3.0,2714.1,1062.4,2883470.0,
TX1000354,2024-09-15,Sale,Off-Plan Property,Deira,Villa,3.0,7943.0,745.5,5921358.0,Nakheel
TX1000355,2024-09-15,Sale,Existing Property,DIFC,Apartment,3.0,1971.9,3003.8,5923242.0,
TX1000356,2024-09-15,Sale,Off-Plan Property,Palm Jumeirah,Land,,8826.2,3329.4,29386101.0,Emaar Properties
TX1000357,2024-09-15,Sale,Off-Plan Property,Jumeirah Lake Towers,Villa,4.0,3153.4,1119.6,3530583.0,Meraas
TX1000358,2024-09-15,Sale,Off-Plan Property,Al Furjan,Townhouse,5.0,3002.2,1039.0,3119355.0,Azizi Developments
TX1000359,2024-09-15,Mortgage,Off-Plan Property,Dubai Silicon Oasis,Apartment,0.0,733.1,861.9,631875.0,Nakheel
TX1000360,2024-09-15,Mortgage,Existing Property,Al Barsha,Apartment,2.0,1769.7,1021.2,1807120.0,
TX1000361,2024-09-15,Sale,Off-Plan Property,Business Bay,Apartment,1.0,1349.6,1412.0,1905662.0,Danube Properties
TX1000362,2024-09-15,Sale,Off-Plan Property,Downtown Dubai,Apartment,1.0,630.8,2211.3,1394895.0,Sobha Realty
TX1000363,2024-09-15,Sale,Off-Plan Property,DIFC,Apartment,4.0,1660.8,2173.1,3609014.0,Nakheel
TX1000364,2024-09-15,Mortgage,Off-Plan Property,Dubai Silicon Oasis,Apartment,3.0,1124.5,904.0,1016579.0,Danube Properties
TX1000365,2024-09-15,Sale,Off-Plan Property,Jumeirah Lake Towers,Apartment,2.0,2179.8,1679.5,3661013.0,Azizi Developments
TX1000366,2024-09-15,Sale,Off-Plan Property,Mirdif,Apartment,5.0,1068.3,827.8,884281.0,Damac Properties
TX1000367,2024-09-15,Mortgage,Existing Property,Al Barsha,Apartment,2.0,1311.8,1054.3,1383014.0,
TX1000368,2024-09-15,Mortgage,Off-Plan Property,Al Furjan,Land,,3547.3,809.4,2871162.0,Dubai Properties
TX1000369,2024-09-15,Sale,Off-Plan Property,Dubai Silicon Oasis,Apartment,0.0,1729.3,860.2,1487495.0,Meraas
TX1000370,2024-09-15,Sale,Existing Property,Jumeirah Village Circle,Apartment,0.0,1978.2,941.7,1862751.0,
TX1000371,2024-09-15,Sale,Off-Plan Property,Al Furjan,Apartment,2.0,499.5,819.3,409258.0,Binghatti Developers
TX1000372,2024-09-15,Mortgage,Existing Property,Downtown Dubai,Apartment,1.0,1210.6,2635.9,3190873.0,
TX1000373,2024-09-15,Sale,Off-Plan Property,Deira,Apartment,5.0,1638.5,895.1,1466660.0,Sobha Realty
TX1000374,2024-09-15,Sale,Existing Property,Mirdif,Villa,1.0,7304.0,1028.3,7510899.0,
TX1000375,2024-09-15,Sale,Existing Property,DIFC,Land,,12562.7,1846.5,23196590.0,
TX1000376,2024-09-15,Sale,Off-Plan Property,Mirdif,Apartment,3.0,838.4,931.0,780570.0,Nakheel
TX1000377,2024-09-15,Sale,Existing Property,Downtown Dubai,Villa,2.0,6945.0,2317.2,16093235.0,
TX1000378,2024-09-15,Sale,Existing Property,Al Barsha,Apartment,0.0,923.3,1456.3,1344602.0,
TX1000379,2024-09-15,Mortgage,Existing Property,Jumeirah Lake Towers,Apartment,2.0,1827.1,1587.4,2900327.0,
TX1000380,2024-09-15,Mortgage,Existing Property,DIFC,Apartment,2.0,879.4,2330.2,2049139.0,
TX1000381,2024-09-15,Sale,Off-Plan Property,Dubai Sports City,Apartment,2.0,857.0,988.5,847147.0,Damac Properties
TX1000382,2024-09-15,Mortgage,Off-Plan Property,Arabian Ranches,Villa,1.0,4971.5,1264.0,6283986.0,Ellington Properties
TX1000383,2024-09-15,Sale,Existing Property,Dubai Silicon Oasis,Villa,3.0,7427.2,838.2,6225749.0,
TX1000384,2024-09-15,Sale,Off-Plan Property,Arabian Ranches,Townhouse,2.0,2965.5,1354.0,4015216.0,Meraas
TX1000385,2024-09-15,Sale,Existing Property,Dubai Sports City,Apartment,2.0,1006.0,937.7,943389.0,
TX1000386,2024-09-15,Mortgage,Off-Plan Property,Dubai Marina,Villa,4.0,3305.1,1971.5,6515946.0,Binghatti Developers
TX1000387,2024-09-15,Mortgage,Existing Property,Palm Jumeirah,Apartment,2.0,513.4,4203.7,2158128.0,
TX1000388,2024-09-15,Mortgage,Existing Property,Dubai Marina,Apartment,1.0,485.5,1537.4,746353.0,
TX1000389,2024-09-15,Mortgage,Existing Property,Dubai Silicon Oasis,Apartment,2.0,930.5,867.9,807567.0,
TX1000390,2024-09-16,Sale,Off-Plan Property,Jumeirah Village Circle,Apartment,5.0,562.8,928.8,522753.0,Binghatti Developers
TX1000391,2024-09-16,Gift,Off-Plan Property,Jumeirah Village Circle,Land,,11179.3,1077.3,12043526.0,Dubai Properties
TX1000392,2024-09-16,Sale,Off-Plan Property,Al Barsha,Apartment,4.0,772.5,1031.3,796744.0,Azizi Developments
TX1000393,2024-09-16,Mortgage,Off-Plan Property,Deira,Villa,5.0,7470.7,830.4,6203978.0,Meraas
TX1000394,2024-09-16,Sale,Off-Plan Property,Jumeirah Village Circle,Land,,7992.8,1007.7,8054154.0,Nakheel
TX1000395,2024-09-16,Sale,Existing Property,Palm Jumeirah,Apartment,1.0,885.2,3156.2,2793795.0,
TX1000396,2024-09-16,Sale,Existing Property,Arabian Ranches,Land,,10429.8,1439.9,15017813.0,
TX1000397,2024-09-16,Sale,Off-Plan Property,Downtown Dubai,Apartment,1.0,1525.6,1952.2,2978215.0,Danube Properties
TX1000398,2024-09-16,Mortgage,Existing Property,Al Barsha,Villa,2.0,4254.3,1312.4,5583406.0,
TX1000399,2024-09-16,Mortgage,Existing Property,Mirdif,Apartment,2.0,877.8,947.3,831583.0,
TX1000400,2024-09-16,Mortgage,Existing Property,Dubai Hills Estate,Apartment,1.0,1230.6,1547.5,1904286.0,
TX1000401,2024-09-16,Sale,Existing Property,Dubai Marina,Villa,0.0,7255.6,2123.3,15405531.0,
TX1000402,2024-09-16,Mortgage,Existing Property,Dubai Silicon Oasis,Apartment,3.0,2137.0,958.1,2047466.0,
TX1000403,2024-09-16,Sale,Off-Plan Property,Dubai Marina,Apartment,2.0,1970.9,1639.4,3231019.0,Dubai Properties
TX1000404,2024-09-16,Mortgage,Off-Plan Property,Business Bay,Apartment,1.0,1515.4,1360.1,2061158.0,Nakheel
TX1000405,2024-09-16,Sale,Off-Plan Property,Business Bay,Office,,3432.8,1438.7,4938974.0,Sobha Realty
TX1000406,2024-09-16,Sale,Existing Property,Dubai Sports City,Apartment,2.0,1003.5,945.7,948980.0,
TX1000407,2024-09-16,Sale,Existing Property,Mirdif,Villa,4.0,6054.3,984.8,5962442.0,
TX1000408,2024-09-16,Sale,Off-Plan Property,Deira,Land,,13908.8,678.2,9432982.0,Danube Properties
TX1000409,2024-09-16,Sale,Existing Property,DIFC,Apartment,1.0,1264.6,2774.1,3508222.0,
TX1000410,2024-09-16,Mortgage,Off-Plan Property,DIFC,Apartment,1.0,1133.0,2543.9,2882184.0,Dubai Properties
TX1000411,2024-09-16,Mortgage,Existing Property,DIFC,Villa,2.0,8736.0,2720.3,23764739.0,
TX1000412,2024-09-16,Gift,Off-Plan Property,Deira,Apartment,1.0,1633.0,707.8,1155930.0,Meraas
TX1000413,2024-09-16,Sale,Existing Property,Mirdif,Villa,1.0,8595.1,964.3,8288230.0,
TX1000414,2024-09-16,Sale,Off-Plan Property,Dubai Silicon Oasis,Villa,2.0,7122.6,814.5,5801566.0,Sobha Realty
TX1000415,2024-09-16,Sale,Off-Plan Property,Dubai Marina,Villa,1.0,3536.7,1569.9,5552104.0,Dubai Properties
TX1000416,2024-09-16,Sale,Existing Property,Dubai Hills Estate,Apartment,1.0,733.8,1811.2,1329068.0,
TX1000417,2024-09-16,Sale,Off-Plan Property,Mirdif,Villa,2.0,5452.2,908.1,4951172.0,Sobha Realty
TX1000418,2024-09-16,Sale,Existing Property,Arabian Ranches,Villa,4.0,3337.7,1340.2,4473115.0,
TX1000419,2024-09-16,Sale,Off-Plan Property,Palm Jumeirah,Apartment,0.0,1196.9,2531.4,3029810.0,Ellington Properties
TX1000420,2024-09-16,Sale,Off-Plan Property,Dubai Sports City,Apartment,1.0,1712.4,981.2,1680139.0,Ellington Properties
TX1000421,2024-09-16,Sale,Existing Property,DIFC,Office,,3973.8,2608.2,10364487.0,
TX1000422,2024-09-16,Sale,Existing Property,Deira,Villa,5.0,4471.7,885.5,3959709.0,
TX1000423,2024-09-16,Sale,Off-Plan Property,Arabian Ranches,Apartment,3.0,561.4,1422.2,798416.0,Azizi Developments
TX1000424,2024-09-16,Mortgage,Existing Property,Dubai Marina,Apartment,1.0,1695.5,2242.8,3802646.0,
TX1000425,2024-09-16,Sale,Off-Plan Property,Dubai Hills Estate,Apartment,1.0,451.4,1210.9,546632.0,Dubai Properties
TX1000426,2024-09-16,Mortgage,Off-Plan Property,Arabian Ranches,Apartment,1.0,775.7,1072.1,831667.0,Danube Properties
TX1000427,2024-09-17,Gift,Off-Plan Property,Jumeirah Lake Towers,Apartment,4.0,570.4,1531.7,873733.0,Emaar Properties
TX1000428,2024-09-17,Sale,Off-Plan Property,Mirdif,Apartment,1.0,1986.5,820.6,1630164.0,Ellington Properties
TX1000429,2024-09-17,Sale,Existing Property,Dubai Marina,Apartment,3.0,1335.5,1402.3,1872689.0,
TX1000430,2024-09-17,Sale,Off-Plan Property,Mirdif,Villa,1.0,3370.9,795.8,2682456.0,Emaar Properties
TX1000431,2024-09-17,Sale,Existing Property,Mirdif,Villa,3.0,4008.5,813.0,3259058.0,
TX1000432,2024-09-17,Mortgage,Existing Property,Business Bay,Apartment,4.0,550.3,1956.4,1076555.0,
TX1000433,2024-09-17,Sale,Off-Plan Property,Downtown Dubai,Apartment,1.0,1049.0,2095.9,2198518.0,Emaar Properties
TX1000434,2024-09-17,Sale,Existing Property,Dubai Silicon Oasis,Apartment,4.0,1375.2,828.0,1138618.0,
TX1000435,2024-09-17,Sale,Existing Property,Dubai Marina,Apartment,2.0,2067.5,2125.5,4394398.0,
TX1000436,2024-09-17,Sale,Existing Property,DIFC,Land,,9248.8,1479.3,13681433.0,
